coverage_id,category,session,unit,source_file,source_page,problem_number,prompt_id,official_answer_available,note_file,note_anchor,solution_status,verification_method
class-S33-p5,in_class,33,4,05_In_Class_Questions/MIT6_042JS15_cp33.pdf,3,5,,no,04_Probability.md,#Session 33 — Deviation: Markov & Chebyshev Bounds,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S34-p1,in_class,34,4,05_In_Class_Questions/MIT6_042JS15_cp34.pdf,1,1,,no,04_Probability.md,#Session 34 — Sampling & Confidence,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S34-p2,in_class,34,4,05_In_Class_Questions/MIT6_042JS15_cp34.pdf,1,2,,no,04_Probability.md,#Session 34 — Sampling & Confidence,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S34-p3,in_class,34,4,05_In_Class_Questions/MIT6_042JS15_cp34.pdf,1,3,,no,04_Probability.md,#Session 34 — Sampling & Confidence,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S34-p4,in_class,34,4,05_In_Class_Questions/MIT6_042JS15_cp34.pdf,2,4,,no,04_Probability.md,#Session 34 — Sampling & Confidence,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S34-p5,in_class,34,4,05_In_Class_Questions/MIT6_042JS15_cp34.pdf,2,5,,no,04_Probability.md,#Session 34 — Sampling & Confidence,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S34-p6,in_class,34,4,05_In_Class_Questions/MIT6_042JS15_cp34.pdf,2,6,,no,04_Probability.md,#Session 34 — Sampling & Confidence,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S35-p1,in_class,35,4,05_In_Class_Questions/MIT6_042JS15_cp35.pdf,1,1,,no,04_Probability.md,#Session 35 — Random Walks & PageRank,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S35-p2,in_class,35,4,05_In_Class_Questions/MIT6_042JS15_cp35.pdf,2,2,,no,04_Probability.md,#Session 35 — Random Walks & PageRank,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S35-p3,in_class,35,4,05_In_Class_Questions/MIT6_042JS15_cp35.pdf,2,3,,no,04_Probability.md,#Session 35 — Random Walks & PageRank,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
midterm-1-p1,exam,8,1,07_Exams/MIT6_042JS15_midterm1.pdf,2,1,,no,01_Proofs.md,#Midterm 1 — Sessions 1–8,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
midterm-1-p2,exam,8,1,07_Exams/MIT6_042JS15_midterm1.pdf,3,2,,no,01_Proofs.md,#Midterm 1 — Sessions 1–8,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
midterm-1-p3,exam,8,1,07_Exams/MIT6_042JS15_midterm1.pdf,4,3,,no,01_Proofs.md,#Midterm 1 — Sessions 1–8,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
midterm-1-p4,exam,8,1,07_Exams/MIT6_042JS15_midterm1.pdf,5,4,,no,01_Proofs.md,#Midterm 1 — Sessions 1–8,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
midterm-1-p5,exam,8,1,07_Exams/MIT6_042JS15_midterm1.pdf,6,5,,no,01_Proofs.md,#Midterm 1 — Sessions 1–8,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
midterm-2-p1,exam,16,2,07_Exams/MIT6_042JS15_midterm2.pdf,2,1,,no,02_Structures.md,#Midterm 2,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
midterm-2-p2,exam,16,2,07_Exams/MIT6_042JS15_midterm2.pdf,3,2,,no,02_Structures.md,#Midterm 2,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
midterm-2-p3,exam,16,2,07_Exams/MIT6_042JS15_midterm2.pdf,4,3,,no,02_Structures.md,#Midterm 2,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
midterm-2-p4,exam,16,2,07_Exams/MIT6_042JS15_midterm2.pdf,5,4,,no,02_Structures.md,#Midterm 2,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
midterm-2-p5,exam,16,2,07_Exams/MIT6_042JS15_midterm2.pdf,6,5,,no,02_Structures.md,#Midterm 2,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
midterm-2-p6,exam,16,2,07_Exams/MIT6_042JS15_midterm2.pdf,7,6,,no,02_Structures.md,#Midterm 2,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
midterm-3-p1,exam,24,3,07_Exams/MIT6_042JS15_midterm3.pdf,2,1,,no,03_Counting.md,#Midterm 3 — after Session 24,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
midterm-3-p2,exam,24,3,07_Exams/MIT6_042JS15_midterm3.pdf,3,2,,no,03_Counting.md,#Midterm 3 — after Session 24,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
midterm-3-p3,exam,24,3,07_Exams/MIT6_042JS15_midterm3.pdf,4,3,,no,03_Counting.md,#Midterm 3 — after Session 24,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
midterm-3-p4,exam,24,3,07_Exams/MIT6_042JS15_midterm3.pdf,5,4,,no,03_Counting.md,#Midterm 3 — after Session 24,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
midterm-3-p5,exam,24,3,07_Exams/MIT6_042JS15_midterm3.pdf,6,5,,no,03_Counting.md,#Midterm 3 — after Session 24,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
midterm-3-p6,exam,24,3,07_Exams/MIT6_042JS15_midterm3.pdf,7,6,,no,03_Counting.md,#Midterm 3 — after Session 24,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
final-exam-p1,exam,35,4,07_Exams/MIT6_042JS15_finalexam.pdf,2,1,,no,05_Review and exam roadmap.md,#三、Final Exam 完整题解,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
final-exam-p2,exam,35,4,07_Exams/MIT6_042JS15_finalexam.pdf,3,2,,no,05_Review and exam roadmap.md,#三、Final Exam 完整题解,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
final-exam-p3,exam,35,4,07_Exams/MIT6_042JS15_finalexam.pdf,4,3,,no,05_Review and exam roadmap.md,#三、Final Exam 完整题解,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
final-exam-p4,exam,35,4,07_Exams/MIT6_042JS15_finalexam.pdf,5,4,,no,05_Review and exam roadmap.md,#三、Final Exam 完整题解,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
final-exam-p5,exam,35,4,07_Exams/MIT6_042JS15_finalexam.pdf,6,5,,no,05_Review and exam roadmap.md,#三、Final Exam 完整题解,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
final-exam-p6,exam,35,4,07_Exams/MIT6_042JS15_finalexam.pdf,7,6,,no,05_Review and exam roadmap.md,#三、Final Exam 完整题解,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
final-exam-p7,exam,35,4,07_Exams/MIT6_042JS15_finalexam.pdf,8,7,,no,05_Review and exam roadmap.md,#三、Final Exam 完整题解,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
final-exam-p8,exam,35,4,07_Exams/MIT6_042JS15_finalexam.pdf,9,8,,no,05_Review and exam roadmap.md,#三、Final Exam 完整题解,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
final-exam-p9,exam,35,4,07_Exams/MIT6_042JS15_finalexam.pdf,10,9,,no,05_Review and exam roadmap.md,#三、Final Exam 完整题解,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
final-exam-p10,exam,35,4,07_Exams/MIT6_042JS15_finalexam.pdf,11,10,,no,05_Review and exam roadmap.md,#三、Final Exam 完整题解,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
final-exam-p11,exam,35,4,07_Exams/MIT6_042JS15_finalexam.pdf,12,11,,no,05_Review and exam roadmap.md,#三、Final Exam 完整题解,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
final-exam-p12,exam,35,4,07_Exams/MIT6_042JS15_finalexam.pdf,13,12,,no,05_Review and exam roadmap.md,#三、Final Exam 完整题解,integrated; complete independent solution in course note,independent derivation; full-exam consistency check in course note
